Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_anomaly,revenue,cost,margin_pct,unit_price,discount_pct,order_year,order_month,order_quarter,ship_days,category_clean,sub_category_clean,region_clean,is_high_value_order,profit_tier
6018,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,False,19.44,10.1088,48.00000000000001,6.48,0.0,2014,2014-04,Q2 2014,6,Office Supplies,Paper,West,False,High
6019,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304,False,55.48,28.849599999999995,48.00000000000001,55.48,0.0,2014,2014-04,Q2 2014,6,Office Supplies,Paper,West,False,High
6020,CA-2014-152422,2014-10-05,2014-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,False,91.92,80.43,12.5,18.384,20.0,2014,2014-10,Q4 2014,5,Office Supplies,Appliances,East,False,Medium
6021,US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.6818,False,17.34,12.6582,27.0,8.67,0.0,2016,2016-08,Q3 2016,0,Office Supplies,Appliances,South,False,High
6022,US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,False,71.98,56.864200000000004,21.0,35.99,0.0,2016,2016-08,Q3 2016,0,Technology,Accessories,South,False,High
6023,CA-2014-130869,2014-11-17,2014-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,False,7.08,4.602,35.0,2.36,20.0,2014,2014-11,Q4 2014,4,Office Supplies,Envelopes,Central,False,High
6024,US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.8986,False,69.98,65.0814,6.999999999999999,34.99,0.0,2017,2017-04,Q2 2017,3,Technology,Accessories,East,False,Low
6025,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.6272,False,646.272,581.6448,10.0,80.784,20.0,2017,2017-08,Q3 2017,2,Office Supplies,Appliances,East,True,Medium
6026,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,False,10.368,6.6096,36.25,5.184,20.0,2017,2017-08,Q3 2017,2,Office Supplies,Paper,East,False,High
6027,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.336,False,8.4,8.064,4.0,1.6800000000000002,0.0,2017,2017-02,Q1 2017,7,Office Supplies,Fasteners,West,False,Low
6028,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,False,71.96,46.773999999999994,35.0,14.392,20.0,2017,2017-02,Q1 2017,7,Technology,Phones,West,False,High
6029,CA-2016-157364,2016-11-19,2016-11-21,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,False,18.48,12.474,32.5,9.24,20.0,2016,2016-11,Q4 2016,2,Office Supplies,Art,South,False,High
6030,US-2016-112970,2016-11-14,2016-11-15,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536,False,9.84,6.9864,29.000000000000004,3.28,0.0,2016,2016-11,Q4 2016,1,Office Supplies,Art,West,False,High
6031,US-2017-152492,2017-07-06,2017-07-06,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,False,239.24,215.316,10.0,239.24,20.0,2017,2017-07,Q3 2017,0,Furniture,Chairs,South,True,Medium
6032,CA-2016-101168,2016-12-25,2017-01-01,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472,False,21.12,14.5728,31.0,5.28,0.0,2016,2016-12,Q4 2016,7,Furniture,Furnishings,East,False,High
6033,CA-2017-104010,2017-04-23,2017-04-25,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,False,54.9,39.528,28.000000000000004,10.98,0.0,2017,2017-04,Q2 2017,2,Office Supplies,Supplies,East,False,High
6034,CA-2015-130253,2015-12-14,2015-12-18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816,False,15.24,10.058399999999999,34.0,5.08,0.0,2015,2015-12,Q4 2015,4,Furniture,Furnishings,West,False,High
6035,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336,False,19.568,72.4016,-270.0,9.784,80.0,2015,2015-04,Q2 2015,6,Office Supplies,Appliances,Central,False,Loss
6036,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468,False,310.392,822.5388,-165.0,77.598,80.0,2015,2015-04,Q2 2015,6,Office Supplies,Binders,Central,True,Loss
6037,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,False,42.6,25.986,39.0,14.200000000000001,0.0,2016,2016-09,Q3 2016,4,Furniture,Furnishings,South,False,High
6038,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.6912,False,113.94,59.248799999999996,48.00000000000001,18.99,0.0,2016,2016-09,Q3 2016,4,Office Supplies,Binders,South,False,High
6039,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.1968,False,129.92,124.72319999999999,4.0,32.48,0.0,2016,2016-09,Q3 2016,4,Office Supplies,Storage,South,False,Low
6040,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.5344,False,5.28,2.7456,48.00000000000001,1.76,0.0,2016,2016-09,Q3 2016,4,Office Supplies,Art,South,False,High
6041,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,False,859.2,784.02,8.75,286.40000000000003,20.0,2017,2017-09,Q3 2017,5,Technology,Phones,West,True,Low
6042,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198,False,506.28,329.082,35.0,168.76,20.0,2017,2017-09,Q3 2017,5,Technology,Machines,West,True,High
6043,CA-2016-117912,2016-02-04,2016-02-08,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,False,14.368,10.4168,27.500000000000004,7.184,20.0,2016,2016-02,Q1 2016,4,Furniture,Furnishings,West,False,High
6044,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646,False,314.352,349.71659999999997,-11.250000000000002,104.78399999999999,20.0,2017,2017-05,Q2 2017,5,Furniture,Chairs,South,True,Loss
6045,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,False,27.888,17.7786,36.25,3.9840000000000004,20.0,2017,2017-05,Q2 2017,5,Office Supplies,Paper,South,False,High
6046,CA-2015-113215,2015-09-03,2015-09-08,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307,False,238.152,148.84499999999997,37.50000000000001,79.384,20.0,2015,2015-09,Q3 2015,5,Furniture,Furnishings,West,True,High
6047,CA-2016-154662,2016-06-09,2016-06-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235,False,692.94,519.705,25.0,230.98000000000002,0.0,2016,2016-06,Q2 2016,7,Furniture,Tables,Central,True,High
6048,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146,9,0.7,-12.9168,False,16.146,29.062800000000003,-80.0,1.794,70.0,2015,2015-11,Q4 2015,4,Office Supplies,Binders,South,False,Loss
6049,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485,5,0.7,-1031.5385,False,1345.485,2377.0235000000002,-76.66666666666669,269.097,70.0,2015,2015-11,Q4 2015,4,Office Supplies,Binders,South,True,Loss
6050,CA-2016-152765,2016-06-15,2016-06-18,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215,False,173.488,119.273,31.25,24.784,20.0,2016,2016-06,Q2 2016,3,Office Supplies,Paper,Central,False,High
6051,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,False,57.75,41.58,28.000000000000004,11.55,0.0,2015,2015-04,Q2 2015,5,Office Supplies,Art,Central,False,High
6052,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0.0,76.272,False,272.4,196.128,28.000000000000004,54.48,0.0,2015,2015-04,Q2 2015,5,Office Supplies,Appliances,Central,True,High
6053,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,False,11.952,7.9182,33.75,3.984,20.0,2016,2016-09,Q3 2016,3,Office Supplies,Paper,East,False,High
6054,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7,False,28.0,20.3,27.500000000000004,7.0,20.0,2016,2016-09,Q3 2016,3,Furniture,Furnishings,East,False,High
6055,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.7608,False,12.201,21.9618,-80.0,1.743,70.0,2016,2016-09,Q3 2016,3,Office Supplies,Binders,East,False,Loss
6056,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068,1,0.8,-3.4122,False,2.068,5.4802,-165.0,2.068,80.0,2016,2016-08,Q3 2016,2,Office Supplies,Binders,Central,False,Loss
6057,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.392,False,83.84,53.44800000000001,36.25,10.48,20.0,2016,2016-08,Q3 2016,2,Office Supplies,Paper,Central,False,High
6058,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.3392,False,11.36,6.0207999999999995,47.0,5.68,0.0,2014,2014-03,Q1 2014,6,Office Supplies,Envelopes,East,False,High
6059,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,False,36.4,18.927999999999997,48.00000000000001,7.279999999999999,0.0,2014,2014-03,Q1 2014,6,Office Supplies,Paper,East,False,High
6060,CA-2014-138072,2014-12-30,2015-01-03,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,2,0.2,6.992,False,27.968,20.976,25.0,13.984,20.0,2014,2014-12,Q4 2014,4,Technology,Accessories,East,False,High
6061,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.3508,False,142.04,103.6892,27.0,35.51,0.0,2015,2015-04,Q2 2015,6,Office Supplies,Storage,East,False,High
6062,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0.0,6.0147,False,14.67,8.6553,41.0,4.89,0.0,2015,2015-04,Q2 2015,6,Office Supplies,Art,East,False,High
6063,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.9925,False,1199.96,974.9675,18.75,239.99200000000002,20.0,2015,2015-12,Q4 2015,5,Technology,Copiers,West,True,Medium
6064,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.174,False,12.6,6.425999999999999,49.00000000000001,4.2,0.0,2015,2015-12,Q4 2015,5,Office Supplies,Paper,West,False,High
6065,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,False,17.94,9.867,45.0,5.98,0.0,2015,2015-12,Q4 2015,5,Office Supplies,Paper,West,False,High
6066,CA-2015-119942,2015-04-05,2015-04-07,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,False,23.904,16.1352,32.5,3.984,20.0,2015,2015-04,Q2 2015,2,Office Supplies,Labels,East,False,High
6067,CA-2015-151547,2015-01-17,2015-01-23,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.008,False,88.96,78.952,11.25,11.12,20.0,2015,2015-01,Q1 2015,6,Office Supplies,Supplies,South,False,Medium
6068,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.176,False,518.272,615.4480000000001,-18.75,64.784,20.0,2017,2017-05,Q2 2017,4,Furniture,Chairs,West,True,Loss
6069,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504,False,6.98,3.6296000000000004,48.0,6.98,0.0,2017,2017-05,Q2 2017,4,Furniture,Furnishings,West,False,High
6070,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,False,343.2,304.59,11.25,343.2,20.0,2017,2017-05,Q2 2017,4,Technology,Machines,West,True,Medium
6071,CA-2017-167542,2017-08-13,2017-08-20,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544,3,0.2,5.9211,False,17.544,11.622900000000001,33.75,5.848,20.0,2017,2017-08,Q3 2017,7,Office Supplies,Labels,East,False,High
6072,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204,False,152.688,179.4084,-17.5,76.344,20.0,2015,2015-12,Q4 2015,4,Office Supplies,Storage,Central,False,Loss
6073,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,False,3.488,2.9212,16.25,1.744,20.0,2015,2015-12,Q4 2015,4,Office Supplies,Fasteners,Central,False,Medium
6074,CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Austin,Texas,78745,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,False,5.888,7.2128,-22.5,2.944,20.0,2015,2015-12,Q4 2015,4,Office Supplies,Supplies,Central,False,Loss
6075,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,False,153.552,101.72819999999999,33.75,51.184,20.0,2017,2017-12,Q4 2017,4,Office Supplies,Binders,West,False,High
6076,CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0.0,2.7062,False,270.62,267.9138,1.0,135.31,0.0,2017,2017-12,Q4 2017,4,Office Supplies,Storage,West,True,Low
6077,CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,False,468.9,262.58399999999995,44.0,78.14999999999999,0.0,2016,2016-09,Q3 2016,6,Technology,Accessories,East,True,High
